59 ;  Carlsbad, City of ;  Carlsbad ;  92008 ;  1 ;  3 ;  33.1580 ;  33.2013012702 ;  -117.3497 ;  -117.3747 ;  73700 ;  90597 ;  27.81 ; 
143 ;  Encina Wastewater Authority ;  Carlsbad ;  92011 ;  2 ;  3 ;  33.1580 ;  33.1146987298 ;  -117.3497 ;  -117.3747 ;  411000 ;  0 ;  0 ; 
249 ;  Leucadia Wastewater District ;  Carlsbad ;  92009 ;  3 ;  3 ;  33.1580 ;  33.158 ;  -117.3497 ;  -117.2997 ;  62000 ;  89940 ;  28.64 ; 
355 ;  Oceanside, City of ;  Oceanside ;  92054 ;  1 ;  1 ;  33.1955 ;  33.1955 ;  -117.3786 ;  -117.3786 ;  175948 ;  61818 ;  60.95 ; 
566 ;  Vista, City of ;  Vista ;  92084 ;  1 ;  1 ;  33.2 ;  33.2 ;  -117.2416 ;  -117.2416 ;  96929 ;  0 ;  56.17 ; 
494 ;  Skyline Ranch Country Club, LLC ;  Valley Center ;  92082 ;  1 ;  2 ;  33.2183 ;  33.2183 ;  -117.0341 ;  -117.0841 ;  222 ;  0 ;  0 ; 
557 ;  Valley Center Municipal Water District ;  Valley Center ;  92082 ;  2 ;  2 ;  33.2183 ;  33.2183 ;  -117.0341 ;  -116.9841 ;  2769 ;  81848 ;  74.9 ; 
341 ;  Niland Sanitary District ;  Niland ;  92257 ;  1 ;  1 ;  33.24 ;  33.24 ;  -115.5188 ;  -115.5188 ;  1025 ;  95288 ;  37.74 ; 
42 ;  Borrego Water District ;  Borrego Springs ;  92004 ;  1 ;  1 ;  33.2558 ;  33.2558 ;  -116.375 ;  -116.375 ;  3000 ;  44000 ;  41.79 ; 
437 ;  Salton Community Services District ;  Salton City  ;  92275 ;  1 ;  1 ;  33.2986 ;  33.2986 ;  -115.9561 ;  -115.9561 ;  4857 ;  33906 ;  37.79 ; 
374 ;  Pauma Valley Community Services District ;  Pauma Valley ;  92061 ;  1 ;  1 ;  33.3033 ;  33.3033 ;  -116.9813 ;  -116.9813 ;  0 ;  0 ;  88 ; 
19 ;  Avalon, City of ;  Avalon ;  90704 ;  1 ;  1 ;  33.3427 ;  33.3427 ;  -118.3277 ;  -118.3277 ;  3800 ;  42000 ;  63.86 ; 
400 ;  Rancho California Water District ;  Temecula ;  92590 ;  1 ;  1 ;  33.4936 ;  33.4936 ;  -117.1475 ;  -117.1475 ;  28639 ;  74610 ;  38.75 ; 
454 ;  San Juan Capistrano, City of ;  San Juan Capistrano ;  92675 ;  1 ;  1 ;  33.5016 ;  33.5016 ;  -117.6616 ;  -117.6616 ;  36454 ;  72472 ;  24.34 ; 
142 ;  Emerald Bay Service District ;  Laguna Beach ;  92651 ;  1 ;  3 ;  33.5422 ;  33.5855012702 ;  -117.7822 ;  -117.8072 ;  1300 ;  118000 ;  0 ; 
233 ;  Laguna Beach, City of ;  Laguna Beach ;  92651 ;  2 ;  3 ;  33.5422 ;  33.4988987298 ;  -117.7822 ;  -117.8072 ;  22723 ;  97881 ;  53.17 ; 
500 ;  South Coast Water District ;  Laguna Beach ;  92651 ;  3 ;  3 ;  33.5422 ;  33.5422 ;  -117.7822 ;  -117.7322 ;  40000 ;  88451 ;  50.25 ; 
530 ;  The Farm Mutual Water Company ;  Murrieta ;  92563 ;  1 ;  1 ;  33.5538 ;  33.5538 ;  -117.2130 ;  -117.2130 ;  2530 ;  61525 ;  32 ; 
40 ;  Blythe, City of ;  Blythe ;  92225 ;  1 ;  1 ;  33.6102 ;  33.6102 ;  -114.5955 ;  -114.5955 ;  11000 ;  42798 ;  31.82 ; 
328 ;  Moulton Niguel Water District ;  Laguna Hills ;  92653 ;  1 ;  1 ;  33.6125 ;  33.6125 ;  -117.7116 ;  -117.7116 ;  170000 ;  47106 ;  26.22 ; 
474 ;  Santa Margarita Water District ;  Rancho Santa Margarita ;  92688 ;  1 ;  1 ;  33.6405 ;  33.6405 ;  -117.6022 ;  -117.6022 ;  120000 ;  78428 ;  35 ; 
141 ;  El Toro Water District ;  Lake Forest ;  92630 ;  1 ;  1 ;  33.6466 ;  33.6466 ;  -117.6880 ;  -117.6880 ;  48426 ;  88000 ;  23.11 ; 
206 ;  Huntington Beach, City of ;  Huntington Beach ;  92648 ;  1 ;  1 ;  33.6602 ;  33.6602 ;  -117.9980 ;  -117.9980 ;  200000 ;  84901 ;  10.69 ; 
358 ;  Orange County Probation Department ;  Trabuco Canyon ;  92678 ;  1 ;  1 ;  33.6625 ;  33.6625 ;  -117.5902 ;  -117.5902 ;  60 ;  0 ;  0 ; 
81 ;  Coachella Sanitary District ;  Coachella ;  92236 ;  1 ;  2 ;  33.6802 ;  33.6802 ;  -116.1730 ;  -116.223 ;  44653 ;  41611 ;  41.8 ; 
82 ;  Coachella Valley Water District ;  Coachella ;  92236 ;  2 ;  2 ;  33.6802 ;  33.6802 ;  -116.1730 ;  -116.123 ;  510967 ;  56000 ;  26 ; 
359 ;  Orange County Sanitation District ;  Fountain Valley ;  92708 ;  1 ;  1 ;  33.7091 ;  33.7091 ;  -117.9527 ;  -117.9527 ;  2600000 ;  78428 ;  27.25 ; 
422 ;  Riverside County Service Area 51 ;  Desert Center ;  92239 ;  1 ;  1 ;  33.7125 ;  33.7125 ;  -115.4022 ;  -115.4022 ;  400 ;  56667 ;  31 ; 
516 ;  Sunset Beach Sanitary District ;  Sunset Beach ;  90742 ;  1 ;  1 ;  33.7163 ;  33.7163 ;  -118.0688 ;  -118.0688 ;  2000 ;  70000 ;  16.67 ; 
558 ;  Valley Sanitary District ;  Indio ;  92201 ;  1 ;  1 ;  33.7205 ;  33.7205 ;  -116.2147 ;  -116.2147 ;  86544 ;  53183 ;  26.08 ; 
209 ;  Idyllwild Water District ;  Idyllwild ;  92549 ;  1 ;  1 ;  33.74 ;  33.74 ;  -116.7188 ;  -116.7188 ;  500 ;  25000 ;  38.25 ; 
469 ;  Santa Ana, City of ;  Santa Ana ;  92703 ;  1 ;  1 ;  33.7455 ;  33.7455 ;  -117.8666 ;  -117.8666 ;  342930 ;  54521 ;  5.17 ; 
194 ;  Hemet, City of ;  Hemet ;  92545 ;  1 ;  1 ;  33.7475 ;  33.7475 ;  -116.9711 ;  -116.9711 ;  35548 ;  36334 ;  10.8 ; 
310 ;  Midway City Sanitary District ;  Westminster ;  92683 ;  1 ;  1 ;  33.7591 ;  33.7591 ;  -118.0055 ;  -118.0055 ;  103000 ;  50000 ;  7.25 ; 
262 ;  Long Beach, City of ;  Long Beach ;  90807 ;  1 ;  1 ;  33.7666 ;  33.7666 ;  -118.1880 ;  -118.1880 ;  474140 ;  0 ;  17.5 ; 
166 ;  Garden Grove Sanitary District ;  Garden Grove ;  92843 ;  1 ;  1 ;  33.7738 ;  33.7738 ;  -117.9405 ;  -117.9405 ;  177000 ;  58449 ;  11.01 ; 
134 ;  Eastern Municipal Water District ;  Perris ;  92570 ;  1 ;  2 ;  33.7825 ;  33.7825 ;  -117.2277 ;  -117.2777 ;  804000 ;  58292 ;  30.12 ; 
377 ;  Perris, City of ;  Perris  ;  92570 ;  2 ;  2 ;  33.7825 ;  33.7825 ;  -117.2277 ;  -117.1777 ;  9000 ;  49325 ;  0 ; 
452 ;  San Jacinto, City of ;  San Jacinto ;  92583 ;  1 ;  1 ;  33.7838 ;  33.7838 ;  -116.9577 ;  -116.9577 ;  45000 ;  29000 ;  4.92 ; 
369 ;  Palos Verdes Estates, City of ;  Palos Verdes Estates ;  90274 ;  1 ;  1 ;  33.8005 ;  33.8005 ;  -118.3891 ;  -118.3891 ;  13682 ;  174500 ;  0 ; 
427 ;  Rossmoos Los Alamitos Area Sewer District ;  Los Alamitos ;  90720 ;  1 ;  1 ;  33.8030 ;  33.8030 ;  -118.0716 ;  -118.0716 ;  24204 ;  95455 ;  0 ; 
118 ;  Desert Water Agency ;  Palm Springs ;  92264 ;  1 ;  2 ;  33.8302 ;  33.8302 ;  -116.5441 ;  -116.5941 ;  8500 ;  39872 ;  27.798 ; 
367 ;  Palm Springs, City of ;  Palm Springs ;  92263 ;  2 ;  2 ;  33.8302 ;  33.8302 ;  -116.5441 ;  -116.4941 ;  45000 ;  81555 ;  21 ; 
192 ;  Hawaiian Gardens, City of ;  Hawaiian Gardens ;  90716 ;  1 ;  1 ;  33.8313 ;  33.8313 ;  -118.0716 ;  -118.0716 ;  14000 ;  39535 ;  0 ; 
11 ;  Anaheim, City of ;  Anaheim ;  92805 ;  1 ;  1 ;  33.8352 ;  33.8352 ;  -117.9136 ;  -117.9136 ;  350000 ;  59707 ;  5.43 ; 
230 ;  La Palma, City of ;  La Palma ;  90623 ;  1 ;  1 ;  33.8463 ;  33.8463 ;  -118.0455 ;  -118.0455 ;  16500 ;  78000 ;  0 ; 
406 ;  Redondo Beach, City of ;  Redondo Beach ;  90277 ;  1 ;  1 ;  33.8491 ;  33.8491 ;  -118.3875 ;  -118.3875 ;  68150 ;  101892 ;  16.25 ; 
71 ;  Cerritos, City of ;  Cerritos ;  90703 ;  1 ;  1 ;  33.8580 ;  33.8580 ;  -118.0638 ;  -118.0638 ;  50000 ;  92000 ;  0 ; 
589 ;  Yorba Linda Water District ;  Placentia ;  92870 ;  1 ;  1 ;  33.8722 ;  33.8722 ;  -117.8691 ;  -117.8691 ;  23315 ;  117368 ;  6.42 ; 
88 ;  Corona, City of ;  Corona ;  92882 ;  1 ;  2 ;  33.8752 ;  33.8752 ;  -117.5655 ;  -117.6155 ;  164226 ;  74149 ;  45.6 ; 
200 ;  Home Gardens Sanitary District ;  Corona ;  92879 ;  2 ;  2 ;  33.8752 ;  33.8752 ;  -117.5655 ;  -117.5155 ;  11570 ;  52704 ;  25.5 ; 
29 ;  Bellflower, City of ;  Bellflower ;  90706 ;  1 ;  1 ;  33.8816 ;  33.8816 ;  -118.1161 ;  -118.1161 ;  0 ;  0 ;  0 ; 
294 ;  Manhattan Beach, City of ;  Manhattan Beach ;  90266 ;  1 ;  1 ;  33.8847 ;  33.8847 ;  -118.41 ;  -118.41 ;  13079 ;  143527 ;  1.27 ; 
167 ;  Gardena, City of ;  Gardena ;  90247 ;  1 ;  1 ;  33.8880 ;  33.8880 ;  -118.3080 ;  -118.3080 ;  61000 ;  47060 ;  6.5 ; 
495 ;  Skyview Terrace Mobile Home Park ;  Yorba Linda ;  92887 ;  1 ;  1 ;  33.8886 ;  33.8886 ;  -117.8122 ;  -117.8122 ;  124 ;  0 ;  0 ; 
371 ;  Paramount, City of ;  Paramount ;  90723 ;  1 ;  1 ;  33.8891 ;  33.8891 ;  -118.1588 ;  -118.1588 ;  55000 ;  0 ;  0 ; 
74 ;  Chino Hills, City of ;  Chino Hills ;  91709 ;  1 ;  1 ;  33.8936 ;  33.8936 ;  -117.7263 ;  -117.7263 ;  77596 ;  93332 ;  0 ; 
348 ;  Norwalk, City of ;  Norwalk ;  90650 ;  1 ;  1 ;  33.9022 ;  33.9022 ;  -118.0805 ;  -118.0805 ;  107140 ;  59756 ;  2.5 ; 
343 ;  Norco, City of ;  Norco ;  92860 ;  1 ;  1 ;  33.9311 ;  33.9311 ;  -117.5477 ;  -117.5477 ;  25890 ;  82000 ;  51 ; 
423 ;  Riverside, City of ;  Riverside ;  92504 ;  1 ;  2 ;  33.9530 ;  33.953 ;  -117.3952 ;  -117.4452 ;  300000 ;  56087 ;  39.31 ; 
575 ;  Western Municipal Water District ;  Riverside ;  92518 ;  2 ;  2 ;  33.9530 ;  33.953 ;  -117.3952 ;  -117.3452 ;  20972 ;  35331 ;  49.9 ; 
317 ;  Mission Springs Water District ;  Desert Hot Springs ;  92240 ;  1 ;  1 ;  33.9611 ;  33.9611 ;  -116.5005 ;  -116.5005 ;  31000 ;  31075 ;  40.98 ; 
265 ;  Los Angeles County Sanitation District No.1 ;  Whittier ;  90601 ;  1 ;  22 ;  33.9791 ;  33.9931866278 ;  -118.0316 ;  -117.983625351 ;  587988 ;  38193 ;  14.42 ; 
266 ;  Los Angeles County Sanitation District No.14 ;  Whittier ;  90601 ;  2 ;  22 ;  33.9791 ;  34.0061320409 ;  -118.0316 ;  -117.989537323 ;  195332 ;  54115 ;  39.67 ; 
267 ;  Los Angeles County Sanitation District No.15 ;  Whittier ;  90601 ;  3 ;  22 ;  33.9791 ;  34.0168874787 ;  -118.0316 ;  -117.998856963 ;  586530 ;  58081 ;  12.58 ; 
268 ;  Los Angeles County Sanitation District No.16 ;  Whittier ;  90601 ;  4 ;  22 ;  33.9791 ;  34.0245815998 ;  -118.0316 ;  -118.010829249 ;  270702 ;  74105 ;  12.33 ; 
269 ;  Los Angeles County Sanitation District No.17 ;  Whittier ;  90601 ;  5 ;  22 ;  33.9791 ;  34.0285910721 ;  -118.0316 ;  -118.024484258 ;  57606 ;  88657 ;  12.42 ; 
270 ;  Los Angeles County Sanitation District No.18 ;  Whittier ;  90601 ;  6 ;  22 ;  33.9791 ;  34.0285910721 ;  -118.0316 ;  -118.038715742 ;  92316 ;  71886 ;  13.83 ; 
271 ;  Los Angeles County Sanitation District No.19 ;  Whittier ;  90601 ;  7 ;  22 ;  33.9791 ;  34.0245815998 ;  -118.0316 ;  -118.052370751 ;  344543 ;  67960 ;  13.83 ; 
272 ;  Los Angeles County Sanitation District No.2 ;  Whittier ;  90601 ;  8 ;  22 ;  33.9791 ;  34.0168874787 ;  -118.0316 ;  -118.064343037 ;  698296 ;  50027 ;  13.75 ; 
273 ;  Los Angeles County Sanitation District No.20 ;  Whittier ;  90601 ;  9 ;  22 ;  33.9791 ;  34.0061320409 ;  -118.0316 ;  -118.073662677 ;  132020 ;  42679 ;  47.08 ; 
274 ;  Los Angeles County Sanitation District No.21 ;  Whittier ;  90601 ;  10 ;  22 ;  33.9791 ;  33.9931866278 ;  -118.0316 ;  -118.079574649 ;  420257 ;  69140 ;  13.58 ; 
275 ;  Los Angeles County Sanitation District No.22 ;  Whittier ;  90601 ;  11 ;  22 ;  33.9791 ;  33.9791 ;  -118.0316 ;  -118.0816 ;  338455 ;  70603 ;  13.17 ; 
276 ;  Los Angeles County Sanitation District No.23 ;  Whittier ;  90601 ;  12 ;  22 ;  33.9791 ;  33.9650133722 ;  -118.0316 ;  -118.079574649 ;  210 ;  61250 ;  10.33 ; 
277 ;  Los Angeles County Sanitation District No.27 ;  Whittier ;  90601 ;  13 ;  22 ;  33.9791 ;  33.9520679591 ;  -118.0316 ;  -118.073662677 ;  2196 ;  152692 ;  0 ; 
278 ;  Los Angeles County Sanitation District No.28 ;  Whittier ;  90601 ;  14 ;  22 ;  33.9791 ;  33.9413125213 ;  -118.0316 ;  -118.064343037 ;  11450 ;  156907 ;  11.33 ; 
279 ;  Los Angeles County Sanitation District No.29 ;  Whittier ;  90601 ;  15 ;  22 ;  33.9791 ;  33.9336184002 ;  -118.0316 ;  -118.052370751 ;  11673 ;  71286 ;  28.31 ; 
280 ;  Los Angeles County Sanitation District No.3 ;  Whittier ;  90601 ;  16 ;  22 ;  33.9791 ;  33.9296089279 ;  -118.0316 ;  -118.038715742 ;  521400 ;  55636 ;  13.58 ; 
281 ;  Los Angeles County Sanitation District No.4 ;  Whittier ;  90601 ;  17 ;  22 ;  33.9791 ;  33.9296089279 ;  -118.0316 ;  -118.024484258 ;  36680 ;  56390 ;  12.5 ; 
282 ;  Los Angeles County Sanitation District No.5 ;  Whittier ;  90601 ;  18 ;  22 ;  33.9791 ;  33.9336184002 ;  -118.0316 ;  -118.010829249 ;  758320 ;  63253 ;  12.58 ; 
283 ;  Los Angeles County Sanitation District No.8 ;  Whittier ;  90601 ;  19 ;  22 ;  33.9791 ;  33.9413125213 ;  -118.0316 ;  -117.998856963 ;  143793 ;  61150 ;  14.5 ; 
284 ;  Los Angeles County Sanitation District No.9 ;  Whittier ;  90601 ;  20 ;  22 ;  33.9791 ;  33.9520679591 ;  -118.0316 ;  -117.989537323 ;  2388 ;  62813 ;  6.5 ; 
471 ;  Santa Clarita Valley Sanitation District of Los Angeles County ;  Whittier ;  90601 ;  21 ;  22 ;  33.9791 ;  33.9650133722 ;  -118.0316 ;  -117.983625351 ;  268380 ;  96577 ;  25.58 ; 
499 ;  South Bay Cities Sanitation District of Los Angeles County ;  Whittier ;  90601 ;  22 ;  22 ;  33.9791 ;  33.9791 ;  -118.0316 ;  -117.9816 ;  118110 ;  134334 ;  10.67 ; 
300 ;  Maywood Mutual Water Co. #1 ;  Huntington Park ;  90255 ;  1 ;  1 ;  33.9816 ;  33.9816 ;  -118.2241 ;  -118.2241 ;  27748 ;  30000 ;  45 ; 
301 ;  Maywood, City of ;  Maywood ;  90270 ;  1 ;  1 ;  33.9866 ;  33.9866 ;  -118.1841 ;  -118.1841 ;  27395 ;  37114 ;  0 ; 
428 ;  Rubidoux Community Services District ;  Rubidoux ;  92519 ;  1 ;  1 ;  33.9961 ;  33.9961 ;  -117.4047 ;  -117.4047 ;  32200 ;  49500 ;  23.85 ; 
292 ;  Malibu, City of ;  Malibu ;  90265 ;  1 ;  1 ;  34.005 ;  34.005 ;  -118.8091 ;  -118.8091 ;  57 ;  0 ;  0 ; 
323 ;  Montebello, City of ;  Montebello ;  90640 ;  1 ;  1 ;  34.0091 ;  34.0091 ;  -118.1041 ;  -118.1041 ;  63921 ;  47436 ;  0 ; 
197 ;  Hideaway Lake Mobile Estates ;  Chino ;  91710 ;  1 ;  2 ;  34.0122 ;  34.0122 ;  -117.6880 ;  -117.738 ;  300 ;  0 ;  0 ; 
214 ;  Inland Empire Utilities Agency ;  Chino ;  91708 ;  2 ;  2 ;  34.0122 ;  34.0122 ;  -117.6880 ;  -117.638 ;  875000 ;  0 ;  17.14 ; 
476 ;  Santa Monica, City of ;  Santa Monica ;  90401 ;  1 ;  1 ;  34.0191 ;  34.0191 ;  -118.4902 ;  -118.4902 ;  93640 ;  73649 ;  28.33 ; 
213 ;  Industry, City of ;  Industry ;  91744 ;  1 ;  1 ;  34.0197 ;  34.0197 ;  -117.9586 ;  -117.9586 ;  100 ;  30000 ;  0 ; 
108 ;  Culver City ;  Culver City ;  90232 ;  1 ;  1 ;  34.0211 ;  34.0211 ;  -118.3955 ;  -118.3955 ;  40000 ;  77333 ;  0 ; 
285 ;  Los Angeles, City of ;  Los Angeles ;  90015 ;  1 ;  1 ;  34.0522 ;  34.0522 ;  -118.2427 ;  -118.2427 ;  3900000 ;  49000 ;  73 ; 
405 ;  Redlands, City of ;  Redlands ;  92373 ;  1 ;  1 ;  34.0555 ;  34.0555 ;  -117.1816 ;  -117.1816 ;  60000 ;  65212 ;  23.82 ; 
357 ;  Ontario, City of ;  Ontario ;  91761 ;  1 ;  1 ;  34.0630 ;  34.0630 ;  -117.65 ;  -117.65 ;  166866 ;  54114 ;  30.64 ; 
322 ;  Montclair, City of ;  Montclair  ;  91763 ;  1 ;  1 ;  34.0775 ;  34.0775 ;  -117.6888 ;  -117.6888 ;  36664 ;  43942 ;  25.29 ; 
24 ;  Baldwin Park, City of ;  Baldwin Park ;  91706 ;  1 ;  1 ;  34.0852 ;  34.0852 ;  -117.96 ;  -117.96 ;  77000 ;  49700 ;  0 ; 
156 ;  Forest Home Inc. ;  Forest Falls ;  92339 ;  1 ;  1 ;  34.0883 ;  34.0883 ;  -116.9202 ;  -116.9202 ;  1200 ;  0 ;  0 ; 
573 ;  West Hollywood, City of ;  West Hollywood ;  90069 ;  1 ;  1 ;  34.09 ;  34.09 ;  -118.3605 ;  -118.3605 ;  43482 ;  52300 ;  3.41 ; 
154 ;  Fontana, City of ;  Fontana ;  92335 ;  1 ;  1 ;  34.0922 ;  34.0922 ;  -117.4341 ;  -117.4341 ;  207460 ;  64824 ;  24.51 ; 
93 ;  County of Los Angeles DPW- Consolidated Sewer Maintenance District ;  Alhambra ;  91803 ;  1 ;  5 ;  34.0952 ;  34.1427528258 ;  -118.1261 ;  -118.11064915 ;  2000000 ;  55780 ;  4.21 ; 
94 ;  County of Los Angeles DPW- Lake Hughes Community Wastewater Treatment Facility ;  Alhambra ;  91803 ;  2 ;  5 ;  34.0952 ;  34.1245892626 ;  -118.1261 ;  -118.16655085 ;  600 ;  55351 ;  64.72 ; 
95 ;  County of Los Angeles DPW- Malibu Mesa Wastewater Reclamation Plant ;  Alhambra ;  91803 ;  3 ;  5 ;  34.0952 ;  34.0658107374 ;  -118.1261 ;  -118.16655085 ;  4300 ;  130565 ;  81.5 ; 
96 ;  County of Los Angeles DPW- Malibu Water Pollution Control Plant ;  Alhambra ;  91803 ;  4 ;  5 ;  34.0952 ;  34.0476471742 ;  -118.1261 ;  -118.11064915 ;  400 ;  130565 ;  188.17 ; 
97 ;  County of Los Angeles DPW- Trancas Water Pollution Control Plant ;  Alhambra ;  91803 ;  5 ;  5 ;  34.0952 ;  34.0952 ;  -118.1261 ;  -118.0761 ;  600 ;  130565 ;  175.92 ; 
231 ;  La Verne, City of ;  La Verne ;  91750 ;  1 ;  1 ;  34.1005 ;  34.1005 ;  -117.7666 ;  -117.7666 ;  32000 ;  74631 ;  9.5 ; 
107 ;  Cucamonga Valley Water District ;  Rancho Cucamonga ;  91730 ;  1 ;  1 ;  34.1063 ;  34.1063 ;  -117.5922 ;  -117.5922 ;  142000 ;  87734 ;  22.87 ; 
217 ;  Irwindale, City of ;  Irwindale ;  91706 ;  1 ;  1 ;  34.1069 ;  34.1069 ;  -117.9352 ;  -117.9352 ;  0 ;  50341 ;  0 ; 
527 ;  Temple City, City of ;  Temple City ;  91780 ;  1 ;  1 ;  34.1072 ;  34.1072 ;  -118.0566 ;  -118.0566 ;  36365 ;  64372 ;  0 ; 
439 ;  San Bernardino County   CSA 42 Oro Grande ;  San Bernardino ;  92415 ;  1 ;  8 ;  34.1080 ;  34.1433553391 ;  -117.2888 ;  -117.253444661 ;  352 ;  21818 ;  79.44 ; 
440 ;  San Bernardino County   CSA 53B Fawnskin ;  San Bernardino ;  92415 ;  2 ;  8 ;  34.1080 ;  34.158 ;  -117.2888 ;  -117.2888 ;  3563 ;  42283 ;  61.96 ; 
441 ;  San Bernardino County   CSA 64 Spring Valley Lake ;  San Bernardino ;  92415 ;  3 ;  8 ;  34.1080 ;  34.1433553391 ;  -117.2888 ;  -117.324155339 ;  14045 ;  42765 ;  45.9 ; 
442 ;  San Bernardino County   CSA 70 S3 Lytle Creek ;  San Bernardino ;  92415 ;  4 ;  8 ;  34.1080 ;  34.108 ;  -117.2888 ;  -117.3388 ;  1454 ;  55494 ;  59.56 ; 
443 ;  San Bernardino County   CSA 70GH Glen Helen ;  San Bernardino ;  92415 ;  5 ;  8 ;  34.1080 ;  34.0726446609 ;  -117.2888 ;  -117.324155339 ;  5369 ;  37440 ;  36.67 ; 
444 ;  San Bernardino County   CSA 70SP High Country ;  San Bernardino ;  92415 ;  6 ;  8 ;  34.1080 ;  34.058 ;  -117.2888 ;  -117.2888 ;  2276 ;  42990 ;  47.15 ; 
445 ;  San Bernardino County   CSA 79 Green Valley Lake ;  San Bernardino ;  92415 ;  7 ;  8 ;  34.1080 ;  34.0726446609 ;  -117.2888 ;  -117.253444661 ;  3926 ;  29762 ;  65.77 ; 
446 ;  San Bernardino County   CSA 82 Searles Valley (Trona/Pioneer Point) ;  San Bernardino ;  92415 ;  8 ;  8 ;  34.1080 ;  34.108 ;  -117.2888 ;  -117.2388 ;  2276 ;  30579 ;  45.58 ; 
